Provider,HotelCode,RoomCategory,RoomType,MealType,Cost
lotsofhotels,10a47b,Junior Suite,DB,RO,4479.48
getaroom,10a47b,Junior Suite,DB,RO,5191.44
getaroom,10a47b,Junior Suite,DB,RO,5602.17
lotsofhotels,17d600,Standard,TB,RO,1015.30
lotsofhotels,17d600,Standard,TB,RO,1128.13
lotsofhotels,19604f,Suite,TW,BC,992.67
lotsofhotels,19604f,Suite,TW,BC,992.67
lotsofhotels,10a0e0,Standard,DB,RO,2500.52
jacob,13b32f,Apartment,DB,BC,2217.57
smyrooms,109c15,Suite,DB,BC,2123.14
lotsofhotels,13ddb0,Junior Suite,DB,BC,867.44
smyrooms,1148b9,Suite,DB,BC,1033.26
smyrooms,1148b9,Suite,DB,BC,695.08
smyrooms,1148b9,Suite,DB,BC,929.25
hbeds,12128c,Suite,DB,HB,2296.63
smyrooms,12128c,Suite,DB,HB,1765.84
lotsofhotels,11c0e6,Standard,DB,RO,1349.04
lotsofhotels,11c0e6,Standard,DB,RO,1807.82
lotsofhotels,11c0e6,Standard,DB,RO,2342.41
lotsofhotels,11c0e6,Standard,DB,RO,3193.82
lotsofhotels_direct,11c0e6,Standard,DB,RO,2503.83
lotsofhotels_direct,11c0e6,Standard,DB,RO,3345.30
lotsofhotels_direct,11c0e6,Standard,DB,RO,1327.90
lotsofhotels_direct,11c0e6,Standard,DB,RO,1779.40
lotsofhotels_direct,11c0e6,Standard,DB,RO,2014.86
lotsofhotels_direct,11c0e6,Standard,DB,RO,2305.59
lotsofhotels_direct,11c0e6,Standard,DB,RO,2909.37
lotsofhotels_direct,11c0e6,Standard,DB,RO,3143.63
getaroom,11c0e6,Standard,DB,RO,1682.89
getaroom,11c0e6,Standard,DB,RO,1779.07
getaroom,11c0e6,Standard,DB,RO,2040.89
getaroom,11c0e6,Standard,DB,RO,2776.08
getaroom,11c0e6,Standard,DB,RO,2946.92
getaroom,11c0e6,Standard,DB,RO,3074.21
getaroom,11c0e6,Standard,DB,RO,3461.17
getaroom,11c0e6,Standard,DB,RO,4181.32
getaroom,11c0e6,Standard,DB,RO,1787.13
hbeds,1091e5,Deluxe,TB,RO,679.94
hbeds,1091e5,Deluxe,TB,RO,679.94
hotusa,109206,Superior,TW,BE,968.10
hbeds,1930aa,Superior,DB,BC,663.24
lotsofhotels_direct,10a1f6,Suite,DB,FB,5145.25
lotsofhotels,12229a,Superior,DB,HB,731.81
lotsofhotels,12229a,Superior,DB,HB,771.06
hbeds,1930aa,Superior,DB,RO,568.67
lotsofhotels,110f8f,Apartment,DB,BC,805.70
lotsofhotels,110f8f,Apartment,DB,BC,831.81
lotsofhotels,110f8f,Apartment,DB,BC,845.04
lotsofhotels,110f8f,Apartment,DB,BC,1066.73
lotsofhotels,110f8f,Apartment,DB,BC,1083.65
lotsofhotels,110f8f,Apartment,DB,BC,1192.90
lotsofhotels,110f8f,Apartment,DB,BC,1258.65
lotsofhotels,110f8f,Apartment,DB,BC,1278.65
lotsofhotels,1127bf,Superior,TW,RO,859.25
lotsofhotels,1127bf,Superior,TW,RO,873.19
getaroom,1127bf,Superior,TW,RO,826.73
getaroom,1127bf,Superior,TW,RO,826.73
getaroom,1127bf,Superior,TW,RO,880.37
tourico,1091e7,Standard,TW,HB,1174.18
tourico,1091e7,Standard,TW,HB,1210.27
tourico,1091e7,Standard,TW,HB,1246.38
tourico,1091e7,Standard,TW,HB,1318.54
hbeds,1091c6,Apartment,DB,RO,941.15
hbeds,1091c6,Apartment,DB,RO,1317.68
hbeds,1091c6,Apartment,DB,RO,1789.06
lotsofhotels_direct,1185a2,Suite,DB,BC,2211.65
lotsofhotels_direct,1185a2,Suite,DB,BC,2828.91
lotsofhotels,10962b,Standard,DB,HB,3304.43
lotsofhotels,10962b,Standard,DB,HB,3750.44
lotsofhotels,10962b,Standard,DB,HB,3304.43
lotsofhotels,10962b,Standard,DB,HB,3750.44
hbeds,110f89,Apartment,DB,RO,3874.76
hbeds,110f89,Apartment,DB,RO,4496.27
hbeds,110f89,Apartment,DB,RO,8757.84
smyrooms,11c0e6,Standard,DB,HB,2661.72
getaroom,1091d8,Standard,TW,RO,538.76
getaroom,1091d8,Standard,TW,RO,619.03
getaroom,1091d8,Standard,TW,RO,667.23
getaroom,1091d8,Standard,TW,RO,747.47
miki,12687b,Deluxe,DB,BC,1783.88
miki,12687b,Deluxe,DB,BC,1947.82
miki,12687b,Deluxe,DB,BC,2028.11
miki,12687b,Deluxe,DB,BC,2214.87
smyrooms,154829,Suite,DB,RO,9119.97
smyrooms,154829,Suite,DB,RO,2306.27
smyrooms,154829,Suite,DB,RO,25070.00
smyrooms,154829,Suite,DB,RO,3379.30
smyrooms,154829,Suite,DB,RO,1844.15
smyrooms,154829,Suite,DB,RO,1842.16
hbeds,118d81,Deluxe,QB,RO,5157.53
hotusa,106015,Standard,TW,BE,946.49
miki,10a1fd,Suite,DB,RO,1727.81
miki,10a1fd,Suite,DB,RO,1885.73
lotsofhotels,17d600,Standard,TW,RO,623.22
lotsofhotels,17d600,Standard,TW,RO,692.45
lotsofhotels,17d600,Standard,TW,RO,794.01
lotsofhotels,17d600,Standard,TW,RO,1005.59
smyrooms,136f5a,Suite,DB,RO,549.46
lotsofhotels,1025ed,Deluxe,DB,HB,746.36
lotsofhotels,1025ed,Deluxe,DB,HB,800.88
lotsofhotels,1025ed,Deluxe,DB,HB,1246.62
lotsofhotels,1025ed,Deluxe,DB,HB,1303.86
lotsofhotels,1025ed,Deluxe,DB,HB,1322.48
lotsofhotels,1025ed,Deluxe,DB,HB,1425.93
lotsofhotels,1025ed,Deluxe,DB,HB,1435.81
lotsofhotels,11e8f6,Standard,DB,RO,936.28
hbeds,1337b4,Standard,QB,RO,486.17
hbeds,1337b4,Standard,QB,RO,540.20
lotsofhotels,114024,Deluxe,TW,BC,584.78
lotsofhotels,114024,Deluxe,TW,BC,594.02
smyrooms,12128c,Standard,DB,RO,457.17
miki,12128c,Standard,DB,RO,600.16
lotsofhotels,196058,Standard,DB,HB,1160.51
compass,118dfb,Suite,TB,BC,1635.00
lotsofhotels,1091f4,Deluxe,DB,BC,597.38
lotsofhotels,1091f4,Deluxe,DB,BC,605.41
lotsofhotels,1091f4,Deluxe,DB,BC,615.23
lotsofhotels,12128c,Standard,DB,RO,472.48
lotsofhotels,12128c,Standard,DB,RO,566.44
lotsofhotels,12128c,Standard,DB,RO,600.73
jacob,12128c,Standard,DB,RO,776.34
jacob,12128c,Standard,DB,RO,934.22
getaroom,12128c,Standard,DB,RO,750.45
getaroom,12128c,Standard,DB,RO,585.91
getaroom,12128c,Standard,DB,RO,606.04
getaroom,12128c,Standard,DB,RO,796.58
getaroom,12128c,Standard,DB,RO,535.12
getaroom,12128c,Standard,DB,RO,842.14
getaroom,12128c,Standard,DB,RO,681.68
getaroom,12128c,Standard,DB,RO,703.88
getaroom,12128c,Standard,DB,RO,602.58
getaroom,12128c,Standard,DB,RO,568.85
getaroom,12128c,Standard,DB,RO,602.62
getaroom,12128c,Standard,DB,RO,707.35
jacob,154829,Deluxe,DB,RO,967.75
getaroom,154829,Deluxe,DB,RO,1176.52
getaroom,154829,Deluxe,DB,RO,1176.52
getaroom,154829,Deluxe,DB,RO,1075.39
hbeds,13b32f,Standard,QB,BC,1936.19
hbeds,13b32f,Standard,QB,BC,2796.87
hbeds,110f78,Deluxe,QB,FB,4784.36
hbeds,110f78,Deluxe,QB,FB,4784.36
smyrooms,109204,Suite,DB,RO,1203.01
lotsofhotels,171627,Standard,TW,RO,688.77
lotsofhotels,171627,Standard,TW,RO,2192.41
getaroom,171627,Standard,TW,RO,2109.02
getaroom,171627,Standard,TW,RO,2366.15
getaroom,171627,Standard,TW,RO,2724.61
getaroom,171627,Standard,TW,RO,2366.15
getaroom,171627,Standard,TW,RO,2724.61
getaroom,171627,Standard,TW,RO,965.65
getaroom,171627,Standard,TW,RO,2277.55
getaroom,171627,Standard,TW,RO,2635.74
getaroom,171627,Standard,TW,RO,2555.75
getaroom,171627,Standard,TW,RO,2913.97
getaroom,171627,Standard,TW,RO,2943.65
getaroom,171627,Standard,TW,RO,2555.75
getaroom,171627,Standard,TW,RO,2913.97
getaroom,171627,Standard,TW,RO,2943.65
lotsofhotels_direct,1148b9,Deluxe,TW,BC,1182.20
compass,10a0e4,Suite,DB,BC,35000.00
compass,10a0e4,Suite,DB,BC,38500.00
olympiaeurope,12128c,Standard,DB,HB,902.44
getaroom,12fbbf,Deluxe,TW,RO,554.59
getaroom,12fbbf,Deluxe,TW,RO,616.13
hbeds,188ea1,Deluxe,DB,RO,778.78
lotsofhotels,13e338,Deluxe,DB,FB,2142.49
hbeds,19601b,Deluxe,DB,HB,1231.51
hbeds,19601b,Deluxe,DB,HB,1539.44
hbeds,19601b,Deluxe,DB,HB,1322.72
hbeds,19601b,Deluxe,DB,HB,1664.81
lotsofhotels_direct,11975b,Deluxe,TW,RO,749.66
lotsofhotels,10a47b,Suite,DB,BC,5759.31
lotsofhotels,10a47b,Suite,DB,BC,5759.31
getaroom,1091d1,Deluxe,DB,RO,940.29
getaroom,1091d1,Deluxe,DB,RO,802.56
getaroom,1091d1,Deluxe,DB,RO,814.34
getaroom,1091d1,Deluxe,DB,RO,558.47
getaroom,1091d1,Deluxe,DB,RO,963.95
getaroom,1091d1,Deluxe,DB,RO,1177.96
getaroom,1091d1,Deluxe,DB,RO,1434.73
smyrooms,18e652,Apartment,DB,RO,933.86
smyrooms,18e652,Apartment,DB,RO,958.62
lotsofhotels,1091d3,Standard,DB,BC,1013.51
lotsofhotels,1091d3,Standard,DB,BC,1085.09
tourico,1091d3,Standard,DB,BC,1149.75
tourico,1091d3,Standard,DB,BC,1994.77
jacob,1091d3,Standard,DB,BC,1441.59
getaroom,1944ab,Standard,DB,RO,443.31
getaroom,1944ab,Standard,DB,RO,529.95
getaroom,1944ab,Standard,DB,RO,539.19
getaroom,1944ab,Standard,DB,RO,700.95
getaroom,1944ab,Standard,DB,RO,560.70
getaroom,1944ab,Standard,DB,RO,556.24
getaroom,1944ab,Standard,DB,RO,674.04
getaroom,1944ab,Standard,DB,RO,578.59
getaroom,1944ab,Standard,DB,RO,462.89
getaroom,1944ab,Standard,DB,RO,611.75
getaroom,1944ab,Standard,DB,RO,679.15
getaroom,1944ab,Standard,DB,RO,609.76
getaroom,1944ab,Standard,DB,RO,866.54
getaroom,1944ab,Standard,DB,RO,1123.44
getaroom,1944ab,Standard,DB,RO,641.90
getaroom,1944ab,Standard,DB,RO,898.67
getaroom,1944ab,Standard,DB,RO,1155.57
hbeds,1091db,Deluxe,DB,HB,1269.65
smyrooms,10936b,Junior Suite,DB,BC,1698.03
hbeds,12fe4f,Standard,DB,BC,723.24
lotsofhotels,10969e,Standard,DB,BC,1446.72
jacob,119e2c,Standard,DB,BC,431.44
tourico,1091e5,Deluxe,TW,FB,1187.83
tourico,1091e5,Deluxe,TW,FB,1187.83
hbeds,11173c,Deluxe,TW,BC,674.24
hbeds,11173c,Deluxe,TW,BC,783.58
lotsofhotels,109206,Superior,TW,RO,643.48
lotsofhotels,109206,Superior,TW,RO,661.40
smyrooms,109d2f,Standard,DB,RO,309.07
smyrooms,109d2f,Standard,DB,RO,570.34
smyrooms,109d2f,Standard,DB,RO,1008.24
smyrooms,109d2f,Standard,DB,RO,346.94
smyrooms,109d2f,Standard,DB,RO,309.07
smyrooms,109d2f,Standard,DB,RO,570.34
smyrooms,109d2f,Standard,DB,RO,1008.24
smyrooms,109d2f,Standard,DB,RO,346.94
compass,18ee86,Deluxe,DB,RO,1183.00
compass,18ee86,Deluxe,DB,RO,1183.00
lotsofhotels,10f792,Standard,DB,RO,1159.11
lotsofhotels,10f792,Standard,DB,RO,1159.11
lotsofhotels_direct,1091d2,Standard,DB,RO,2517.97
lotsofhotels_direct,1091d2,Standard,DB,RO,2517.97
hbeds,1091fe,Deluxe,QB,BC,500.71
tourico,11c06c,Deluxe,DB,HB,1818.28
smyrooms,12686e,Suite,DB,RO,1665.10
tourico,196045,Standard,TW,RO,1122.22
tourico,196045,Standard,TW,RO,1376.94
tourico,196045,Standard,TW,RO,1468.24
tourico,196045,Standard,TW,RO,1612.29
tourico,196045,Standard,TW,RO,1732.83
getaroom,196045,Standard,TW,RO,916.25
getaroom,196045,Standard,TW,RO,950.65
getaroom,196045,Standard,TW,RO,1147.56
getaroom,196045,Standard,TW,RO,1191.11
getaroom,196045,Standard,TW,RO,1359.53
getaroom,196045,Standard,TW,RO,1460.13
getaroom,196045,Standard,TW,RO,1556.58
getaroom,196045,Standard,TW,RO,1708.67
getaroom,196045,Standard,TW,RO,1836.06
getaroom,196045,Standard,TW,RO,932.85
getaroom,196045,Standard,TW,RO,995.10
getaroom,196045,Standard,TW,RO,1119.46
getaroom,196045,Standard,TW,RO,1574.44
tourico,19601b,Superior,TW,BC,913.78
lotsofhotels,118d81,Apartment,DB,RO,6179.61
getaroom,1091f0,Deluxe,TW,RO,2175.54
smyrooms,109d2f,Standard,DB,HB,527.24
smyrooms,109d2f,Standard,DB,HB,670.87
smyrooms,109d2f,Standard,DB,HB,527.24
smyrooms,109d2f,Standard,DB,HB,670.87
miki,12a3f9,Standard,DB,BC,371.50
lotsofhotels,109262,Apartment,DB,BC,11303.74
lotsofhotels,109262,Apartment,DB,BC,11572.70
lotsofhotels,109262,Apartment,DB,BC,11596.11
lotsofhotels,1a6152,Suite,DB,RO,669.17
lotsofhotels,1a6152,Suite,DB,RO,810.96
lotsofhotels,1a6152,Suite,DB,RO,850.22
tourico,1a6152,Suite,DB,RO,619.92
jacob,1a6152,Suite,DB,RO,704.82
jacob,1a6152,Suite,DB,RO,950.74
getaroom,1a6152,Suite,DB,RO,547.03
getaroom,1a6152,Suite,DB,RO,547.03
getaroom,1a6152,Suite,DB,RO,688.92
getaroom,1a6152,Suite,DB,RO,688.92
getaroom,1a6152,Suite,DB,RO,920.37
miki,12dbc7,Standard,DB,BC,345.73
lotsofhotels,110f99,Standard,TW,BC,11697.07
hbeds,1091de,Superior,QB,RO,737.53
lotsofhotels,11e8f6,Deluxe,DB,RO,1047.16
lotsofhotels,1092c3,Deluxe,DB,RO,589.53
getaroom,1092c3,Deluxe,DB,RO,548.75
getaroom,1092c3,Deluxe,DB,RO,660.52
getaroom,1092c3,Deluxe,DB,RO,539.23
getaroom,1092c3,Deluxe,DB,RO,727.30
getaroom,1092c3,Deluxe,DB,RO,572.56
getaroom,1092c3,Deluxe,DB,RO,658.10
getaroom,1092c3,Deluxe,DB,RO,692.59
getaroom,1092c3,Deluxe,DB,RO,692.59
getaroom,1092c3,Deluxe,DB,RO,858.18
getaroom,1092c3,Deluxe,DB,RO,858.18
getaroom,1092c3,Deluxe,DB,RO,778.17
getaroom,1092c3,Deluxe,DB,RO,817.19
getaroom,1092c3,Deluxe,DB,RO,946.09
getaroom,1092c3,Deluxe,DB,RO,731.74
getaroom,1092c3,Deluxe,DB,RO,924.93
getaroom,1092c3,Deluxe,DB,RO,765.06
getaroom,1092c3,Deluxe,DB,RO,855.72
lotsofhotels,1091d6,Deluxe,DB,RO,854.10
lotsofhotels,1091d6,Deluxe,DB,RO,1168.24
lotsofhotels,1091cc,Suite,DB,BC,994.13
lotsofhotels,1091cc,Suite,DB,BC,1128.12
lotsofhotels,1091cc,Suite,DB,BC,1146.42
tourico,190a44,Deluxe,TW,BC,1462.25
tourico,190a44,Deluxe,TW,BC,1571.94
lotsofhotels,10a1fd,Standard,DB,RO,1594.25
lotsofhotels,10a1fd,Standard,DB,RO,1838.55
tourico,10a1fd,Standard,DB,RO,1509.48
tourico,10a1fd,Standard,DB,RO,1740.76
getaroom,10a1fd,Standard,DB,RO,1824.70
getaroom,10a1fd,Standard,DB,RO,2104.42
getaroom,10a1fd,Standard,DB,RO,785.78
getaroom,10a1fd,Standard,DB,RO,1772.66
getaroom,10a1fd,Standard,DB,RO,1929.97
getaroom,10a1fd,Standard,DB,RO,2852.58
getaroom,10a1fd,Standard,DB,RO,1772.66
getaroom,10a1fd,Standard,DB,RO,1772.66
getaroom,10a1fd,Standard,DB,RO,795.20
getaroom,10a1fd,Standard,DB,RO,1824.70
getaroom,10a1fd,Standard,DB,RO,2104.42
getaroom,10a1fd,Standard,DB,RO,1469.43
getaroom,10a1fd,Standard,DB,RO,1469.43
getaroom,10a1fd,Standard,DB,RO,881.68
getaroom,10a1fd,Standard,DB,RO,828.42
getaroom,10a1fd,Standard,DB,RO,1128.01
getaroom,10a1fd,Standard,DB,RO,1855.57
getaroom,10a1fd,Standard,DB,RO,876.46
lotsofhotels,1092fb,Deluxe,TW,RO,1029.67
lotsofhotels,1092fb,Deluxe,TW,RO,1046.02
lotsofhotels,1092fb,Deluxe,TW,RO,1271.23
getaroom,1092fb,Deluxe,TW,RO,1211.13
getaroom,1092fb,Deluxe,TW,RO,964.00
getaroom,1092fb,Deluxe,TW,RO,1366.85
getaroom,1092fb,Deluxe,TW,RO,1418.65
getaroom,1092fb,Deluxe,TW,RO,1119.68
getaroom,1092fb,Deluxe,TW,RO,1171.48
expedia,1a6152,Suite,TW,RO,672.66
expedia,1a6152,Suite,TW,RO,679.20
hotusa,106015,Standard,TW,RO,861.62
compass,11fbc3,Standard,DB,HB,6055.00
compass,11fbc3,Standard,DB,HB,5005.00
lotsofhotels,13e338,Suite,DB,RO,898.80
lotsofhotels,13e338,Suite,DB,RO,961.52
lotsofhotels,13e338,Suite,DB,RO,1442.21
lotsofhotels,13e338,Suite,DB,RO,1567.65
getaroom,13e338,Suite,DB,RO,1691.27
getaroom,13e338,Suite,DB,RO,1691.27
getaroom,13e338,Suite,DB,RO,1890.34
getaroom,13e338,Suite,DB,RO,1890.34
getaroom,13e338,Suite,DB,RO,1989.78
getaroom,13e338,Suite,DB,RO,1989.78
getaroom,13e338,Suite,DB,RO,2223.85
getaroom,13e338,Suite,DB,RO,2223.85
getaroom,13e338,Suite,DB,RO,1562.57
getaroom,13e338,Suite,DB,RO,1876.46
getaroom,13e338,Suite,DB,RO,1969.53
getaroom,13e338,Suite,DB,RO,2066.84
miki,12687b,Standard,DB,BC,1539.65
miki,12687b,Standard,DB,BC,1680.84
hbeds,111e9d,Standard,DB,RO,631.41
hbeds,12b223,Standard,DB,BC,463.89
smyrooms,18e652,Shared Facility,DB,BC,794.77
lotsofhotels,10a47b,Standard,DB,BC,4778.13
lotsofhotels,10a47b,Standard,DB,BC,4778.13
lotsofhotels_direct,109347,Standard,TB,BC,674.66
smyrooms,1a6152,Deluxe,DB,RO,928.01
lotsofhotels,109347,Standard,TW,HB,595.30
lotsofhotels,109347,Standard,TW,HB,693.46
miki,110f7e,Standard,DB,BC,632.51
smyrooms,1337b4,Junior Suite,DB,RO,497.26
tourico,194430,Standard,DB,BC,862.05
olympiaeurope,154829,Deluxe,DB,HB,1433.88
olympiaeurope,154829,Deluxe,DB,HB,1683.92
jacob,112468,Apartment,TW,BC,1980.72
jacob,112468,Apartment,TW,BC,1782.62
gta,11173c,Standard,DB,RO,490.00
gta,11173c,Standard,DB,RO,490.00
hotusa,1091e3,Deluxe,DB,RO,2563.45
lotsofhotels,175e0e,Standard,DB,BC,753.78
lotsofhotels,175e0e,Standard,DB,BC,849.57
lotsofhotels,175e0e,Standard,DB,BC,1057.40
lotsofhotels,11ea7a,Deluxe,DB,RO,923.01
miki,10a1fd,Suite,DB,BC,2419.76
miki,10a1fd,Suite,DB,BC,2427.88
miki,10a1fd,Suite,DB,BC,2651.11
hbeds,109694,Suite,QB,RO,650.86
hbeds,109694,Suite,QB,RO,650.86
hbeds,109694,Suite,QB,RO,723.24
hbeds,109694,Suite,QB,RO,723.24
hbeds,139693,Standard,QB,HB,1662.65
smyrooms,1091d5,Standard,DB,FB,1142.85
getaroom,1091fd,Suite,DB,RO,1363.35
getaroom,1091fd,Suite,DB,RO,1314.16
getaroom,1091fd,Suite,DB,RO,1533.13
lotsofhotels,110f7b,Deluxe,DB,HB,1504.93
lotsofhotels,1304c8,Deluxe,DB,FB,1737.82
smyrooms,11c0e6,Standard,DB,BC,3233.11
smyrooms,11c0e6,Standard,DB,BC,2345.83
smyrooms,11c0e6,Standard,DB,BC,1331.75
smyrooms,11c0e6,Standard,DB,BC,1780.05
smyrooms,11c0e6,Standard,DB,BC,1395.78
smyrooms,11c0e6,Standard,DB,BC,2366.32
smyrooms,10936b,Standard,DB,BC,1756.95
smyrooms,10936b,Standard,DB,BC,1296.45
compass,109d2c,Deluxe,DB,HB,8956.50
jacob,11ef5a,Deluxe,DB,BC,622.19
getaroom,1091fe,Superior,DB,RO,810.65
getaroom,1091fe,Superior,DB,RO,588.14
getaroom,1091fe,Superior,DB,RO,755.03
getaroom,1091fe,Superior,DB,RO,532.52
miki,11246b,Standard,TW,RO,406.57
miki,11246b,Standard,TW,RO,445.84
lotsofhotels,175e0e,Apartment,DB,HB,1865.81
lotsofhotels,175e0e,Apartment,DB,HB,1936.85
lotsofhotels,118c04,Standard,DB,RO,393.05
lotsofhotels,118c04,Standard,DB,RO,461.07
getaroom,118c04,Standard,DB,RO,359.55
getaroom,118c04,Standard,DB,RO,396.67
getaroom,118c04,Standard,DB,RO,402.63
getaroom,118c04,Standard,DB,RO,402.63
getaroom,118c04,Standard,DB,RO,410.44
getaroom,118c04,Standard,DB,RO,344.94
getaroom,118c04,Standard,DB,RO,410.16
getaroom,118c04,Standard,DB,RO,396.67
getaroom,118c04,Standard,DB,RO,566.23
getaroom,118c04,Standard,DB,RO,714.58
getaroom,118c04,Standard,DB,RO,410.44
getaroom,118c04,Standard,DB,RO,459.40
getaroom,118c04,Standard,DB,RO,475.39
travco,118c04,Standard,DB,RO,403.08
lotsofhotels,118c04,Standard,DB,RO,393.05
lotsofhotels,118c04,Standard,DB,RO,461.07
getaroom,118c04,Standard,DB,RO,359.55
getaroom,118c04,Standard,DB,RO,396.67
getaroom,118c04,Standard,DB,RO,402.63
getaroom,118c04,Standard,DB,RO,402.63
getaroom,118c04,Standard,DB,RO,410.44
getaroom,118c04,Standard,DB,RO,344.94
getaroom,118c04,Standard,DB,RO,410.16
getaroom,118c04,Standard,DB,RO,396.67
getaroom,118c04,Standard,DB,RO,566.23
getaroom,118c04,Standard,DB,RO,714.58
getaroom,118c04,Standard,DB,RO,410.44
getaroom,118c04,Standard,DB,RO,459.40
getaroom,118c04,Standard,DB,RO,475.39
travco,118c04,Standard,DB,RO,403.08
lotsofhotels_direct,1185a2,Deluxe,DB,RO,1643.46
lotsofhotels_direct,1185a2,Deluxe,DB,RO,1643.46
smyrooms,191cd2,Suite,DB,HB,2368.06
smyrooms,191cd2,Suite,DB,HB,3735.21
smyrooms,10936b,Junior Suite,DB,HB,16613.31
gta,19448b,Deluxe,DB,BC,1665.00
hbeds,10ad8b,Suite,TB,HB,2939.10
lotsofhotels,111e9d,Standard,DB,HB,837.58
lotsofhotels,111e9d,Standard,DB,HB,931.66
lotsofhotels,111e9d,Standard,DB,HB,931.59
lotsofhotels,111e9d,Standard,DB,HB,1036.10
lotsofhotels,10a0bf,Deluxe,DB,BC,1284.61
lotsofhotels,10a0bf,Deluxe,DB,BC,1884.10
lotsofhotels,1091f4,Deluxe,DB,RO,525.75
lotsofhotels,1091f4,Deluxe,DB,RO,531.53
lotsofhotels,1091f4,Deluxe,DB,RO,540.12
getaroom,1091f4,Deluxe,DB,RO,614.71
getaroom,1091f4,Deluxe,DB,RO,668.52
lotsofhotels,11ea7a,Standard,DB,RO,785.59
compass,10a0e5,Deluxe,DB,BC,14000.00
compass,10a0e5,Deluxe,DB,BC,16100.00
compass,10a0e5,Deluxe,DB,BC,18200.00
compass,10a0e5,Deluxe,DB,BC,18900.00
lotsofhotels,129bb2,Superior,DB,RO,604.88
lotsofhotels,129bb2,Superior,DB,RO,663.82
lotsofhotels,129bb2,Superior,DB,RO,718.88
lotsofhotels,129bb2,Superior,DB,RO,843.58
lotsofhotels,129bb2,Superior,DB,RO,967.09
tourico,129bb2,Superior,DB,RO,954.53
jacob,129bb2,Superior,DB,RO,836.36
getaroom,129bb2,Superior,DB,RO,795.19
getaroom,129bb2,Superior,DB,RO,706.77
getaroom,129bb2,Superior,DB,RO,1040.51
getaroom,129bb2,Superior,DB,RO,824.38
getaroom,129bb2,Superior,DB,RO,824.38
getaroom,129bb2,Superior,DB,RO,890.71
getaroom,129bb2,Superior,DB,RO,890.71
getaroom,129bb2,Superior,DB,RO,983.14
getaroom,129bb2,Superior,DB,RO,983.14
getaroom,129bb2,Superior,DB,RO,792.02
getaroom,129bb2,Superior,DB,RO,858.82
hbeds,1b2f0a,Deluxe,QB,HB,1553.23
lotsofhotels,10a4a6,Suite,TW,BC,842.08
lotsofhotels,11a7bc,Deluxe,DB,RO,1004.39
lotsofhotels,11a7bc,Deluxe,DB,RO,1254.65
lotsofhotels,11a7bc,Deluxe,DB,RO,1336.14
getaroom,11a7bc,Deluxe,DB,RO,1079.66
getaroom,11a7bc,Deluxe,DB,RO,1079.66
getaroom,11a7bc,Deluxe,DB,RO,1257.15
getaroom,11a7bc,Deluxe,DB,RO,1510.94
getaroom,11a7bc,Deluxe,DB,RO,1967.58
getaroom,11a7bc,Deluxe,DB,RO,1429.54
getaroom,11a7bc,Deluxe,DB,RO,1925.83
getaroom,11a7bc,Deluxe,DB,RO,2422.00
getaroom,11a7bc,Deluxe,DB,RO,1257.15
getaroom,11a7bc,Deluxe,DB,RO,1510.94
getaroom,11a7bc,Deluxe,DB,RO,1967.58
lotsofhotels,11a7bc,Deluxe,DB,RO,1004.39
lotsofhotels,11a7bc,Deluxe,DB,RO,1254.65
lotsofhotels,11a7bc,Deluxe,DB,RO,1336.14
getaroom,11a7bc,Deluxe,DB,RO,1079.66
getaroom,11a7bc,Deluxe,DB,RO,1079.66
getaroom,11a7bc,Deluxe,DB,RO,1257.15
getaroom,11a7bc,Deluxe,DB,RO,1510.94
getaroom,11a7bc,Deluxe,DB,RO,1967.58
getaroom,11a7bc,Deluxe,DB,RO,1429.54
getaroom,11a7bc,Deluxe,DB,RO,1925.83
getaroom,11a7bc,Deluxe,DB,RO,2422.00
getaroom,11a7bc,Deluxe,DB,RO,1257.15
getaroom,11a7bc,Deluxe,DB,RO,1510.94
getaroom,11a7bc,Deluxe,DB,RO,1967.58
lotsofhotels,136f5a,Deluxe,DB,BC,446.14
lotsofhotels,136f5a,Deluxe,DB,BC,488.73
lotsofhotels,136f5a,Deluxe,DB,BC,490.14
lotsofhotels,136f5a,Deluxe,DB,BC,490.64
lotsofhotels,136f5a,Deluxe,DB,BC,497.01
lotsofhotels,136f5a,Deluxe,DB,BC,503.01
lotsofhotels,136f5a,Deluxe,DB,BC,537.48
lotsofhotels,136f5a,Deluxe,DB,BC,544.46
lotsofhotels,136f5a,Deluxe,DB,BC,546.48
lotsofhotels,136f5a,Deluxe,DB,BC,551.03
lotsofhotels,136f5a,Deluxe,DB,BC,598.65
lotsofhotels,136f5a,Deluxe,DB,BC,654.80
lotsofhotels_direct,109347,Standard,TB,RO,629.91
lotsofhotels,175e0e,Apartment,DB,BC,744.73
lotsofhotels,175e0e,Apartment,DB,BC,764.89
lotsofhotels,175e0e,Apartment,DB,BC,915.24
lotsofhotels,175e0e,Apartment,DB,BC,940.10
lotsofhotels,175e0e,Apartment,DB,BC,1637.41
lotsofhotels,175e0e,Apartment,DB,BC,1699.65
lotsofhotels,10a118,Standard,DB,BC,888.37
lotsofhotels,10a118,Standard,DB,BC,1053.99
lotsofhotels,10a118,Standard,DB,BC,1835.23
lotsofhotels,10a118,Standard,DB,BC,1295.98
tourico,10a118,Standard,DB,BC,1142.19
lotsofhotels,111506,Junior Suite,DB,FB,2965.07
lotsofhotels,13b764,Standard,DB,RO,469.61
lotsofhotels,13b764,Standard,DB,RO,495.69
